hotel_location,hotel_name,review_rating,review_title,review_text,trip_type
Colombo,ME Colombo,5,A Home Away From Home – Consistently Wonderful!,"We’ve been regular guests at ME Colombo, and every stay feels just like coming home. The staff is incredibly friendly and welcoming, always making sure we’re comfortable and relaxed from the moment we arrive. The rooms are cozy and well-maintained — truly a space where we can unwind with ease.

The rooftop pool and bar are absolutely stunning! It’s the perfect place to enjoy a beautiful view while sipping on a refreshing drink.

A special thank you goes out to Mr. Rilwan, the Front Office Manager, for leading such a fantastic team. Every interaction with Aruna, Sithumini, Rushani, and our all-time favorite Niroshan is a pleasure — they consistently go above and beyond to check in on us and make our stay memorable.

Also, a huge shoutout to Gopi from housekeeping, who always adds that extra special touch to our room, and Suraj from the restaurant, who never fails to serve up amazing cocktails with a smile.

Thank you, ME Colombo, for always treating us like family. Looking forward to our next stay already!",Couples
Colombo,ME Colombo,5,Nice and Calm,"This place was really nice and calm. Rushani handed us a great support at the venue. For full/half board reservations, well balanced meals will be served based on your preferences. Nice experience there and really worth the price. We’ll be there again for sure.",Couples
Colombo,ME Colombo,4,Wonderful Stay!!,"Very nice hotel with great view from the rooftop. The staffs are friendly and helpful. Room is clean and comfortable, delicious food  😋  Location is great, central to everything and Walking distance to Havelock City Mall. Value for money and I highly recommend ME Colombo",Couples
Colombo,ME Colombo,4,Great place,"Great staff, clean rooms and an awesome view from the rooftop bar. Great to admire the view of the city as you down the famous lion beer or a shot of arrack Also conveniently located and a 5 minute walk to Havelock mall. Definitely a great place to stay!",Solo
Colombo,ME Colombo,5,Rooftop,“The sunset view from the rooftop was absolutely breathtaking. The rooftop pool gave it a luxurious hotel vibe but the food is not in good quality and the taste also not in good manner but the service is good and friendly with us and all other customers are very happy.two boys run the rooftop in better manner.called shanaka and simas are better in rooftop keep it up,Solo
Colombo,ME Colombo,5,great stay!,"Had a great stay as always, this is usually our go to hotel! Flexible bookings as they have day booking available also! Rates are incredibly fair and all the staff were very accommodating and room service was great! Rushani helped us check-in and was very efficient!",Couples
Colombo,ME Colombo,5,Take the time to relax.,"I sincerely recommend this hotel for its rooftop, ground-level views, and pool — they are some of the best spots to enjoy a day. Working in the hotel industry in Singapore, I can confidently say that the service here is truly impressive.

A special thanks to Ms.Rushani at the front desk, who provided all the necessary information about my reservation promptly, with genuine professionalism.

Thank you for good service! Keep it up",Solo
Colombo,ME Colombo,4,Heights with a View...,The room was okay and the the staff was very cooperative.Both the receptionists gave a proper welcome (Rushani & Sithumini) and helped me to change my room booking immediately .The food was ok and the pool area was the best with the view..I would reccommend this place as a go to a day out location.,Couples
Colombo,ME Colombo,5,"Best Place, Delicious Food !",A best place for daycation and everything was perfect. Also the food was very delicious and nice. Clean room. Hospitality was amazing. Specially the support from Rushani at the front office was remarkable. Recommending to everyone. Thanks.,Couples
Colombo,ME Colombo,5,Hotel review,I stayed at ME Colombo for almost two weeks and I really enjoyed my time here. The staff’s friendliness stood out- in particular Rushani and the gentlemen at the entrance who were always thee to open and close the doors with a smile. Their level of care and excellency did not go unnoticed. It was a wonderful stay and I would recommend ME Colombo to anyone searching for a safe and centrally located place to stay in Colombo.,Solo
Bentota,Cinnamon Bentota Beach - Signature Selection,5,Good,"Good hospitality a service  also good melas selection very good location and views 

Good cleaning and perfect environment",Business
Bentota,Cinnamon Bentota Beach - Signature Selection,5,Most amazing experience,"The most luxurious and relaxing experience. Very kid friendly and incredibly kind and helpful staff. 

We would highly recommend to anyone wanting to relax and unwind, as well as do a variety of activities and day trips. 

The restaurants were all delicious and fresh and the variety of food and cuisines in the buffet was huge",Family
Bentota,Cinnamon Bentota Beach - Signature Selection,5,A wonderful holiday,"We had a wonderful stay at cinnamon bentota. Stayed for 6 nights with two young kids. Special thanks to Lakmi, Piyumi and Ishan who ensured we had a great stay. Well done Priyantha as well for all the amazing meals we ate. A well managed hotel and caring staff.",None
Bentota,Cinnamon Bentota Beach - Signature Selection,5,Cinnamon beach hotel,"A beautiful place to stay. 
The staff are very friendly. They make you feel so special. Incredibly accomadating and attentive. 
The rooms are immaculate. Very clean. They are cleaned twice a day.
The room attendants are so accommodating, and friendly. They made animals  out of towels and surrounded by flowers. Make you feel special. 
 The pool staff are friendly especially praydeep. Cannot do enough for you.
The food hall is amazing, food for all nationality's. Staff very friendly and accommodating. Have patient of a saint.",Friends
Bentota,Cinnamon Bentota Beach - Signature Selection,5,Sri Lankan adventure,"Stayed at this fabulous hotel for a few nights. The whole experience was great, from the second we arrived. Wanted to mention the staff in particular, so many great employees in this hotel all wanting and willing to help. Big shout out to Suranga in the cafe who made sure we were fed and watered at lunch time! Great stay",Couples
Bentota,Cinnamon Bentota Beach - Signature Selection,5,Special mention,"We recently enjoyed a wonderful 3-night stay at Cinnamon Bentota Beach, and it was truly a memorable experience from start to finish. The setting is stunning, the atmosphere is relaxing, and the service throughout the hotel was excellent.

A very special mention must go to Chef Mark Selvaraj, who went above and beyond to make our stay extra special. His personal attention, warm hospitality, and outstanding culinary skills truly stood out. Every meal prepared under his guidance was a delight – fresh, flavorful, and beautifully presented. It’s rare to come across someone who is not only passionate about their craft but also genuinely cares about the guests’ experience.

Chef Mark’s thoughtful touches and willingness to cater to our preferences made us feel incredibly well looked after. He was a true highlight of our stay and left a lasting impression.

We highly recommend Cinnamon Bentota Beach and look forward to returning",None
